Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Datetime,,,,,
2025-06-11 13:30:00+00:00,180.44000244140625,181.3800048828125,180.41000366210938,181.13999938964844,1557621
2025-06-11 13:35:00+00:00,180.33999633789062,180.98500061035156,180.30999755859375,180.4199981689453,428691
2025-06-11 13:40:00+00:00,179.8800048828125,180.5800018310547,179.6999969482422,180.33999633789062,419933
2025-06-11 13:45:00+00:00,179.92999267578125,180.22000122070312,179.52000427246094,179.89999389648438,450500
2025-06-11 13:50:00+00:00,180.4949951171875,180.7100067138672,179.88999938964844,179.92999267578125,461854
2025-06-11 13:55:00+00:00,180.24000549316406,180.82000732421875,180.0749969482422,180.5,370204
2025-06-11 14:00:00+00:00,180.39999389648438,180.58999633789062,180.16000366210938,180.22999572753906,364579
2025-06-11 14:05:00+00:00,180.2899932861328,180.4499969482422,180.0399932861328,180.3800048828125,234615
2025-06-11 14:10:00+00:00,180.5699005126953,180.66000366210938,180.11000061035156,180.2899932861328,375619
2025-06-11 14:15:00+00:00,180.3300018310547,180.60000610351562,180.27999877929688,180.5500030517578,251067
2025-06-11 14:20:00+00:00,180.47999572753906,180.5,180.05999755859375,180.30999755859375,280620
2025-06-11 14:25:00+00:00,180.3699951171875,180.5749969482422,180.25999450683594,180.47000122070312,269448
2025-06-11 14:30:00+00:00,180.13999938964844,180.36000061035156,179.97999572753906,180.36000061035156,206694
2025-06-11 14:35:00+00:00,180.19020080566406,180.4199981689453,180.11000061035156,180.11000061035156,292933
2025-06-11 14:40:00+00:00,180.1199951171875,180.33999633789062,180.05999755859375,180.19000244140625,149111
2025-06-11 14:45:00+00:00,179.8903045654297,180.11000061035156,179.85000610351562,180.11000061035156,143182
2025-06-11 14:50:00+00:00,179.922607421875,179.9499969482422,179.75999450683594,179.91000366210938,164498
2025-06-11 14:55:00+00:00,179.9199981689453,179.9600067138672,179.9199981689453,179.9199981689453,153494
2025-06-11 15:00:00+00:00,180.16990661621094,180.23199462890625,180.03500366210938,180.15499877929688,167807
2025-06-11 15:05:00+00:00,180.0500030517578,180.31500244140625,180.0500030517578,180.14999389648438,113893
2025-06-11 15:10:00+00:00,180.0800018310547,180.16000366210938,179.8699951171875,179.8699951171875,257318
2025-06-11 15:15:00+00:00,180.02499389648438,180.16000366210938,179.97999572753906,180.14999389648438,121936
2025-06-11 15:20:00+00:00,180.0850067138672,180.2064971923828,179.97000122070312,180.02000427246094,102168
2025-06-11 15:25:00+00:00,180.08999633789062,180.11000061035156,180.0,180.0,118314
2025-06-11 15:30:00+00:00,180.14999389648438,180.17999267578125,180.08999633789062,180.08999633789062,157193
2025-06-11 15:35:00+00:00,180.00999450683594,180.1999969482422,179.97999572753906,180.13999938964844,104176
2025-06-11 15:40:00+00:00,179.61000061035156,180.06500244140625,179.5800018310547,179.99000549316406,134012
2025-06-11 15:45:00+00:00,179.8699951171875,179.91000366210938,179.59750366210938,179.6199951171875,162334
2025-06-11 15:50:00+00:00,179.8699951171875,179.91000366210938,179.72999572753906,179.85000610351562,128709
2025-06-11 15:55:00+00:00,179.60000610351562,179.86000061035156,179.55999755859375,179.86000061035156,117554
2025-06-11 16:00:00+00:00,179.72000122070312,179.7899932861328,179.5749969482422,179.60240173339844,129246
2025-06-11 16:05:00+00:00,179.4499969482422,179.7100067138672,179.42999267578125,179.7050018310547,189272
2025-06-11 16:10:00+00:00,179.3300018310547,179.4499969482422,179.08999633789062,179.44000244140625,219985
2025-06-11 16:15:00+00:00,179.14999389648438,179.35000610351562,179.11000061035156,179.3300018310547,157595
2025-06-11 16:20:00+00:00,178.97999572753906,179.15359497070312,178.7899932861328,179.14999389648438,231134
2025-06-11 16:25:00+00:00,179.1999969482422,179.2100067138672,178.94000244140625,178.97999572753906,182504
2025-06-11 16:30:00+00:00,179.50999450683594,179.5500030517578,179.1999969482422,179.2122039794922,94802
2025-06-11 16:35:00+00:00,179.50070190429688,179.6199951171875,179.42999267578125,179.50999450683594,97555
2025-06-11 16:40:00+00:00,179.4145965576172,179.55999755859375,179.3968048095703,179.50999450683594,87820
2025-06-11 16:45:00+00:00,179.3699951171875,179.4600067138672,179.27499389648438,179.4199981689453,106273
2025-06-11 16:50:00+00:00,179.11000061035156,179.44000244140625,179.03089904785156,179.3686065673828,100536
2025-06-11 16:55:00+00:00,179.16000366210938,179.23980712890625,179.0,179.0800018310547,100603
2025-06-11 17:00:00+00:00,179.30999755859375,179.32000732421875,179.05499267578125,179.1750030517578,99558
2025-06-11 17:05:00+00:00,179.2899932861328,179.39999389648438,179.1699981689453,179.3000030517578,91017
2025-06-11 17:10:00+00:00,179.22999572753906,179.44000244140625,179.19000244140625,179.2899932861328,123100
2025-06-11 17:15:00+00:00,179.22000122070312,179.3699951171875,179.19000244140625,179.22000122070312,101723
2025-06-11 17:20:00+00:00,179.22999572753906,179.24000549316406,179.08999633789062,179.22999572753906,92046
2025-06-11 17:25:00+00:00,179.02000427246094,179.28500366210938,178.99000549316406,179.22999572753906,120955
2025-06-11 17:30:00+00:00,178.9550018310547,179.0800018310547,178.83999633789062,179.02000427246094,121676
2025-06-11 17:35:00+00:00,178.84500122070312,178.97999572753906,178.7100067138672,178.9499969482422,109404
2025-06-11 17:40:00+00:00,178.77999877929688,178.927001953125,178.59500122070312,178.85899353027344,125757
2025-06-11 17:45:00+00:00,178.47500610351562,178.82000732421875,178.4600067138672,178.80999755859375,122859
2025-06-11 17:50:00+00:00,178.60000610351562,178.64500427246094,178.38499450683594,178.48399353027344,120385
2025-06-11 17:55:00+00:00,178.4499969482422,178.66000366210938,178.3699951171875,178.60020446777344,164470
2025-06-11 18:00:00+00:00,178.3300018310547,178.58999633789062,178.0800018310547,178.4499969482422,201462
2025-06-11 18:05:00+00:00,178.5500030517578,178.62759399414062,178.2899932861328,178.30999755859375,174831
2025-06-11 18:10:00+00:00,178.1999969482422,178.52999877929688,178.1999969482422,178.52999877929688,188643
2025-06-11 18:15:00+00:00,178.3300018310547,178.39999389648438,178.0,178.19000244140625,229238
2025-06-11 18:20:00+00:00,178.7100067138672,178.72000122070312,178.27999877929688,178.32000732421875,88104
2025-06-11 18:25:00+00:00,178.75,178.89999389648438,178.63999938964844,178.72000122070312,122849
2025-06-11 18:30:00+00:00,178.97000122070312,179.05999755859375,178.51019287109375,178.74000549316406,164550
2025-06-11 18:35:00+00:00,179.3000030517578,179.35000610351562,178.9199981689453,178.9600067138672,119756
2025-06-11 18:40:00+00:00,179.4199981689453,179.44000244140625,179.22000122070312,179.2899932861328,129120
2025-06-11 18:45:00+00:00,179.3300018310547,179.44000244140625,179.22999572753906,179.42999267578125,328749
2025-06-11 18:50:00+00:00,179.1199951171875,179.3300018310547,179.10000610351562,179.3300018310547,123921
2025-06-11 18:55:00+00:00,178.87030029296875,179.1300048828125,178.82000732421875,179.1300048828125,128366
2025-06-11 19:00:00+00:00,178.6999969482422,178.86000061035156,178.68020629882812,178.86000061035156,110493
2025-06-11 19:05:00+00:00,178.48500061035156,178.7100067138672,178.36000061035156,178.64999389648438,220947
2025-06-11 19:10:00+00:00,178.5500030517578,178.60000610351562,178.3800048828125,178.47999572753906,147908
2025-06-11 19:15:00+00:00,178.37899780273438,178.57000732421875,178.32000732421875,178.5399932861328,177489
2025-06-11 19:20:00+00:00,178.8699951171875,178.96499633789062,178.3300018310547,178.3699951171875,202024
2025-06-11 19:25:00+00:00,178.83999633789062,179.10000610351562,178.80999755859375,178.8800048828125,249161
2025-06-11 19:30:00+00:00,178.81100463867188,179.0399932861328,178.75,178.83999633789062,205152
