Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Datetime,,,,,
2025-06-11 17:30:00+00:00,143.75,143.8000030517578,143.625,143.72500610351562,823521
2025-06-11 17:35:00+00:00,143.7050018310547,143.77999877929688,143.5800018310547,143.74009704589844,785520
2025-06-11 17:40:00+00:00,143.5720977783203,143.77499389648438,143.36000061035156,143.7050018310547,1071701
2025-06-11 17:45:00+00:00,143.29150390625,143.6085968017578,143.25,143.5749969482422,909964
2025-06-11 17:50:00+00:00,143.32000732421875,143.42999267578125,143.1699981689453,143.2949981689453,1194822
2025-06-11 17:55:00+00:00,143.0399932861328,143.39999389648438,142.97999572753906,143.32000732421875,1240382
2025-06-11 18:00:00+00:00,142.66000366210938,143.19000244140625,142.39999389648438,143.0399932861328,2866401
2025-06-11 18:05:00+00:00,142.90499877929688,143.0,142.57000732421875,142.63999938964844,1863602
2025-06-11 18:10:00+00:00,142.5,143.0,142.49000549316406,142.90499877929688,1556716
2025-06-11 18:15:00+00:00,142.40699768066406,142.5,142.02000427246094,142.5,2567576
2025-06-11 18:20:00+00:00,142.49000549316406,142.55999755859375,142.22999572753906,142.38999938964844,1808324
2025-06-11 18:25:00+00:00,142.4716033935547,142.72999572753906,142.3699951171875,142.4947967529297,1431807
2025-06-11 18:30:00+00:00,142.61000061035156,142.75,142.0850067138672,142.47000122070312,2086566
2025-06-11 18:35:00+00:00,142.74000549316406,142.83999633789062,142.4499969482422,142.60000610351562,1223349
2025-06-11 18:40:00+00:00,142.91160583496094,142.95230102539062,142.65499877929688,142.74000549316406,1042228
2025-06-11 18:45:00+00:00,142.8948974609375,142.9600067138672,142.8000030517578,142.9149932861328,742896
2025-06-11 18:50:00+00:00,142.50999450683594,142.8800048828125,142.4600067138672,142.8800048828125,1253040
2025-06-11 18:55:00+00:00,142.30690002441406,142.52999877929688,142.14999389648438,142.52499389648438,1608264
2025-06-11 19:00:00+00:00,142.04840087890625,142.4499969482422,142.0,142.31500244140625,2076451
2025-06-11 19:05:00+00:00,142.2899932861328,142.33999633789062,141.8699951171875,142.0399932861328,2186090
2025-06-11 19:10:00+00:00,142.3986053466797,142.47000122070312,142.1811981201172,142.29989624023438,1398743
2025-06-11 19:15:00+00:00,142.2449951171875,142.52999877929688,142.20010375976562,142.38999938964844,1198685
2025-06-11 19:20:00+00:00,142.4550018310547,142.52000427246094,142.2001953125,142.24000549316406,1215715
2025-06-11 19:25:00+00:00,142.39999389648438,142.60000610351562,142.27000427246094,142.4600067138672,1518550
2025-06-11 19:30:00+00:00,142.35130310058594,142.63999938964844,142.33140563964844,142.39500427246094,1258076
2025-06-11 19:35:00+00:00,142.625,142.69000244140625,142.2899932861328,142.36000061035156,1377482
2025-06-11 19:40:00+00:00,142.72999572753906,142.80979919433594,142.55999755859375,142.61500549316406,1884333
2025-06-11 19:45:00+00:00,142.7100067138672,142.9499969482422,142.6750030517578,142.72999572753906,1581673
2025-06-11 19:50:00+00:00,142.86500549316406,142.97999572753906,142.68499755859375,142.7100067138672,2621384
2025-06-11 19:55:00+00:00,142.83999633789062,143.0,142.65499877929688,142.8699951171875,4951638
2025-06-12 13:30:00+00:00,143.39999389648438,143.6999969482422,141.8699951171875,141.97999572753906,13236531
2025-06-12 13:35:00+00:00,143.5906982421875,143.72500610351562,142.8699951171875,143.39999389648438,4396936
2025-06-12 13:40:00+00:00,143.6699981689453,143.82989501953125,143.24000549316406,143.58999633789062,3145579
2025-06-12 13:45:00+00:00,143.73989868164062,143.94000244140625,143.4199981689453,143.6750030517578,3815161
2025-06-12 13:50:00+00:00,143.4600067138672,143.8300018310547,143.36819458007812,143.72500610351562,2231321
2025-06-12 13:55:00+00:00,143.25999450683594,143.55999755859375,143.11500549316406,143.4600067138672,2291235
2025-06-12 14:00:00+00:00,143.40499877929688,143.53990173339844,142.8300018310547,143.25999450683594,2212927
2025-06-12 14:05:00+00:00,143.5218048095703,143.80999755859375,142.8300018310547,142.8300018310547,2626858
2025-06-12 14:10:00+00:00,143.82000732421875,143.83999633789062,143.36000061035156,143.5200958251953,1851990
2025-06-12 14:15:00+00:00,144.0207061767578,144.0500030517578,143.72999572753906,143.82879638671875,3090598
2025-06-12 14:20:00+00:00,144.0301055908203,144.17999267578125,143.85000610351562,144.0113067626953,2501267
2025-06-12 14:25:00+00:00,144.06500244140625,144.17999267578125,143.8300018310547,144.03500366210938,1977903
2025-06-12 14:30:00+00:00,144.25819396972656,144.36000061035156,143.9949951171875,144.07000732421875,2728162
2025-06-12 14:35:00+00:00,144.52499389648438,144.66000366210938,144.1699981689453,144.25,3692053
2025-06-12 14:40:00+00:00,144.8000030517578,144.8800048828125,144.52999877929688,144.53990173339844,3335747
2025-06-12 14:45:00+00:00,144.9250030517578,144.9499969482422,144.69000244140625,144.80149841308594,3057366
2025-06-12 14:50:00+00:00,144.68130493164062,145.0,144.5,144.9250030517578,4144781
2025-06-12 14:55:00+00:00,144.710205078125,144.86000061035156,144.6300048828125,144.67999267578125,2028139
2025-06-12 15:00:00+00:00,144.9600067138672,145.0,144.7050018310547,144.72000122070312,2955470
2025-06-12 15:05:00+00:00,144.86000061035156,144.99000549316406,144.75,144.9600067138672,2431812
2025-06-12 15:10:00+00:00,144.6396942138672,144.87989807128906,144.6199951171875,144.85499572753906,1810524
2025-06-12 15:15:00+00:00,144.6195068359375,144.9600067138672,144.5500030517578,144.63499450683594,2745541
2025-06-12 15:20:00+00:00,144.44000244140625,144.7949981689453,144.26499938964844,144.60499572753906,2559960
2025-06-12 15:25:00+00:00,144.45120239257812,144.49000549316406,144.11000061035156,144.42999267578125,2498756
2025-06-12 15:30:00+00:00,144.4698944091797,144.55999755859375,144.25,144.44500732421875,1473103
2025-06-12 15:35:00+00:00,144.47869873046875,144.72000122070312,144.42999267578125,144.46499633789062,1461327
2025-06-12 15:40:00+00:00,144.52000427246094,144.63999938964844,144.38999938964844,144.47140502929688,1560217
2025-06-12 15:45:00+00:00,144.33009338378906,144.5399932861328,144.27999877929688,144.51499938964844,1093515
2025-06-12 15:50:00+00:00,144.4011993408203,144.44000244140625,144.22000122070312,144.33990478515625,1019136
2025-06-12 15:55:00+00:00,144.25999450683594,144.40139770507812,144.14500427246094,144.40139770507812,1071953
2025-06-12 16:00:00+00:00,144.04930114746094,144.41000366210938,143.97000122070312,144.2519073486328,1482429
2025-06-12 16:05:00+00:00,144.22999572753906,144.30999755859375,144.0,144.0449981689453,1624824
2025-06-12 16:10:00+00:00,144.2216033935547,144.38999938964844,144.17999267578125,144.23500061035156,1097114
2025-06-12 16:15:00+00:00,144.2949981689453,144.389892578125,144.1800994873047,144.22000122070312,889947
2025-06-12 16:20:00+00:00,144.3249969482422,144.52999877929688,144.25,144.2899932861328,1296249
2025-06-12 16:25:00+00:00,144.4499969482422,144.57000732421875,144.3000030517578,144.32699584960938,1008953
2025-06-12 16:30:00+00:00,144.2949981689453,144.4550018310547,144.05999755859375,144.4550018310547,1248794
2025-06-12 16:35:00+00:00,144.40159606933594,144.4600067138672,144.17999267578125,144.2899932861328,897868
2025-06-12 16:40:00+00:00,144.42999267578125,144.60000610351562,144.36500549316406,144.41000366210938,1203139
2025-06-12 16:45:00+00:00,144.27000427246094,144.4600067138672,144.24000549316406,144.44500732421875,811360
2025-06-12 16:50:00+00:00,144.23159790039062,144.3699951171875,144.1300048828125,144.25999450683594,975798
2025-06-12 16:55:00+00:00,144.19500732421875,144.39999389648438,144.16000366210938,144.22999572753906,1093883
2025-06-12 17:00:00+00:00,144.25999450683594,144.3300018310547,144.02999877929688,144.1999969482422,1102816
2025-06-12 17:05:00+00:00,144.3498992919922,144.36300659179688,144.13999938964844,144.2550048828125,675209
2025-06-12 17:10:00+00:00,144.3300018310547,144.42999267578125,144.27000427246094,144.33999633789062,789672
2025-06-12 17:15:00+00:00,144.34500122070312,144.41000366210938,144.1699981689453,144.32989501953125,881601
2025-06-12 17:20:00+00:00,144.33079528808594,144.52999877929688,144.33079528808594,144.3419952392578,1011761
2025-06-12 17:25:00+00:00,144.3300018310547,144.41000366210938,144.25,144.3300018310547,661354
2025-06-12 17:30:00+00:00,144.49000549316406,144.52000427246094,144.32000732421875,144.3249969482422,1024389
2025-06-12 17:35:00+00:00,144.63450622558594,144.6699981689453,144.45010375976562,144.4949951171875,1233664
2025-06-12 17:40:00+00:00,144.5301055908203,144.639892578125,144.49000549316406,144.63499450683594,718007
2025-06-12 17:45:00+00:00,144.4949951171875,144.61000061035156,144.4600067138672,144.53500366210938,903136
2025-06-12 17:50:00+00:00,144.56460571289062,144.60499572753906,144.47999572753906,144.5,658129
2025-06-12 17:55:00+00:00,144.48500061035156,144.5655975341797,144.42149353027344,144.55999755859375,684280
2025-06-12 18:00:00+00:00,144.57989501953125,144.5998992919922,144.4199981689453,144.49000549316406,832478
2025-06-12 18:05:00+00:00,144.7550048828125,144.8350067138672,144.56500244140625,144.5749969482422,1577768
2025-06-12 18:10:00+00:00,144.6999969482422,144.80499267578125,144.68170166015625,144.7550048828125,910948
2025-06-12 18:15:00+00:00,144.75990295410156,144.8000030517578,144.69000244140625,144.7050018310547,946180
2025-06-12 18:20:00+00:00,144.5399932861328,144.8000030517578,144.49180603027344,144.75999450683594,1447526
2025-06-12 18:25:00+00:00,144.47500610351562,144.6649932861328,144.3300018310547,144.5449981689453,1423641
2025-06-12 18:30:00+00:00,144.4199981689453,144.61500549316406,144.35000610351562,144.47500610351562,1257243
2025-06-12 18:35:00+00:00,144.47500610351562,144.5800018310547,144.3715057373047,144.4290008544922,994263
2025-06-12 18:40:00+00:00,144.31500244140625,144.4801025390625,144.25999450683594,144.47500610351562,975557
2025-06-12 18:45:00+00:00,144.42539978027344,144.4499969482422,144.25,144.31500244140625,1034226
2025-06-12 18:50:00+00:00,144.4615936279297,144.5500030517578,144.3800048828125,144.4250030517578,806092
2025-06-12 18:55:00+00:00,144.6300048828125,144.66000366210938,144.3800048828125,144.4600067138672,1039052
2025-06-12 19:00:00+00:00,144.6750030517578,144.7100067138672,144.55999755859375,144.6199951171875,1904368
2025-06-12 19:05:00+00:00,144.83250427246094,144.85000610351562,144.63999938964844,144.6750030517578,1473299
2025-06-12 19:10:00+00:00,144.72500610351562,144.8350067138672,144.69000244140625,144.8350067138672,1036901
2025-06-12 19:15:00+00:00,144.88499450683594,144.88999938964844,144.7100067138672,144.72500610351562,1355547
2025-06-12 19:20:00+00:00,144.78500366210938,144.89999389648438,144.75,144.88499450683594,1404759
2025-06-12 19:25:00+00:00,144.7550048828125,144.77999877929688,144.6300048828125,144.77999877929688,1363346
2025-06-12 19:30:00+00:00,144.7615966796875,144.77000427246094,144.59500122070312,144.75,1187876
2025-06-12 19:35:00+00:00,144.76499938964844,144.7899932861328,144.68499755859375,144.76499938964844,1012752
2025-06-12 19:40:00+00:00,144.62120056152344,144.77000427246094,144.5850067138672,144.76499938964844,1359946
2025-06-12 19:45:00+00:00,144.6916046142578,144.75,144.5,144.6199951171875,1707491
2025-06-12 19:50:00+00:00,144.80999755859375,144.89999389648438,144.65989685058594,144.69500732421875,3380719
2025-06-12 19:55:00+00:00,145.0,145.0,144.80999755859375,144.82000732421875,6900392
2025-06-13 13:30:00+00:00,143.19000244140625,143.5800018310547,142.39999389648438,142.47999572753906,16664165
2025-06-13 13:35:00+00:00,142.99000549316406,143.19000244140625,142.6699981689453,143.19000244140625,4513661
2025-06-13 13:40:00+00:00,143.13999938964844,143.27999877929688,142.72000122070312,142.99000549316406,3326958
2025-06-13 13:45:00+00:00,143.0,143.1649932861328,142.82000732421875,143.14999389648438,2803391
2025-06-13 13:50:00+00:00,142.93890380859375,143.48989868164062,142.92999267578125,142.9949951171875,3070888
2025-06-13 13:55:00+00:00,142.91799926757812,143.0500030517578,142.66000366210938,142.93499755859375,2635522
2025-06-13 14:00:00+00:00,142.83999633789062,143.36019897460938,142.7100067138672,142.92999267578125,2659061
2025-06-13 14:05:00+00:00,142.5988006591797,142.9499969482422,142.57009887695312,142.8300018310547,2421379
2025-06-13 14:10:00+00:00,142.31500244140625,142.61000061035156,142.1999969482422,142.59500122070312,3370394
2025-06-13 14:15:00+00:00,142.10870361328125,142.33999633789062,141.97000122070312,142.3101043701172,3323253
2025-06-13 14:20:00+00:00,141.7884979248047,142.1699981689453,141.61349487304688,142.10499572753906,3335853
2025-06-13 14:25:00+00:00,141.1999969482422,141.83999633789062,141.0749969482422,141.77999877929688,3747637
2025-06-13 14:30:00+00:00,141.52499389648438,141.72000122070312,141.0800018310547,141.1999969482422,3391395
2025-06-13 14:35:00+00:00,142.0034942626953,142.11000061035156,141.50999450683594,141.52499389648438,2942475
2025-06-13 14:40:00+00:00,142.08999633789062,142.2899932861328,141.9199981689453,142.0050048828125,2320559
2025-06-13 14:45:00+00:00,141.7550048828125,142.2270050048828,141.73190307617188,142.09500122070312,1930113
2025-06-13 14:50:00+00:00,142.35009765625,142.38499450683594,141.69000244140625,141.75160217285156,2010453
2025-06-13 14:55:00+00:00,142.30999755859375,142.49000549316406,142.2550048828125,142.35499572753906,1728610
2025-06-13 15:00:00+00:00,142.4499969482422,142.49000549316406,142.1699981689453,142.31500244140625,1508659
2025-06-13 15:05:00+00:00,142.4600067138672,142.5850067138672,142.36000061035156,142.4499969482422,1449632
2025-06-13 15:10:00+00:00,142.64999389648438,142.69000244140625,142.3000030517578,142.4600067138672,1560318
2025-06-13 15:15:00+00:00,142.4949951171875,142.69000244140625,142.41000366210938,142.65499877929688,1146143
2025-06-13 15:20:00+00:00,142.72500610351562,142.91000366210938,142.49000549316406,142.49420166015625,1857775
2025-06-13 15:25:00+00:00,142.91650390625,142.94000244140625,142.65499877929688,142.72000122070312,1281776
2025-06-13 15:30:00+00:00,143.05499267578125,143.08999633789062,142.88299560546875,142.9149932861328,1728946
2025-06-13 15:35:00+00:00,143.05499267578125,143.1300048828125,142.8907012939453,143.05999755859375,1419993
2025-06-13 15:40:00+00:00,142.97999572753906,143.0800018310547,142.92999267578125,143.05499267578125,1044142
2025-06-13 15:45:00+00:00,143.07000732421875,143.13999938964844,142.97479248046875,142.97999572753906,1059166
2025-06-13 15:50:00+00:00,143.2884063720703,143.32000732421875,143.07000732421875,143.07000732421875,1255841
2025-06-13 15:55:00+00:00,143.06399536132812,143.2899932861328,143.00999450683594,143.27999877929688,1327661
2025-06-13 16:00:00+00:00,142.91000366210938,143.16990661621094,142.8719024658203,143.06500244140625,1152248
2025-06-13 16:05:00+00:00,143.0050048828125,143.02999877929688,142.8800048828125,142.9114990234375,708831
2025-06-13 16:10:00+00:00,143.25990295410156,143.33999633789062,143.0113067626953,143.02000427246094,1032172
2025-06-13 16:15:00+00:00,143.21499633789062,143.3699951171875,143.14999389648438,143.2552947998047,984041
2025-06-13 16:20:00+00:00,143.26499938964844,143.31500244140625,143.0399932861328,143.2115020751953,979030
2025-06-13 16:25:00+00:00,143.0749969482422,143.30990600585938,143.0,143.26499938964844,1243240
2025-06-13 16:30:00+00:00,143.07000732421875,143.19000244140625,143.00999450683594,143.0800018310547,1829256
2025-06-13 16:35:00+00:00,143.0050048828125,143.19500732421875,142.99000549316406,143.06500244140625,1229690
2025-06-13 16:40:00+00:00,143.25010681152344,143.3000030517578,142.99000549316406,143.0,1061876
2025-06-13 16:45:00+00:00,143.23500061035156,143.25,143.10000610351562,143.2449951171875,875031
2025-06-13 16:50:00+00:00,143.19000244140625,143.33990478515625,143.14500427246094,143.23500061035156,957417
2025-06-13 16:55:00+00:00,143.2550048828125,143.36000061035156,143.14999389648438,143.19500732421875,905313
2025-06-13 17:00:00+00:00,143.25889587402344,143.33999633789062,143.16000366210938,143.24000549316406,891356
2025-06-13 17:05:00+00:00,142.9250030517578,143.27000427246094,142.9199981689453,143.26519775390625,1108601
2025-06-13 17:10:00+00:00,142.7946014404297,142.94000244140625,142.65020751953125,142.9250030517578,1673834
2025-06-13 17:15:00+00:00,142.6699981689453,142.7899932861328,142.49000549316406,142.78500366210938,1700790
2025-06-13 17:20:00+00:00,142.92999267578125,142.97999572753906,142.65499877929688,142.67019653320312,1380262
2025-06-13 17:25:00+00:00,142.65499877929688,142.96499633789062,142.625,142.94500732421875,849454
2025-06-13 17:30:00+00:00,142.6602020263672,142.77499389648438,142.5800018310547,142.65499877929688,1102722
2025-06-13 17:35:00+00:00,142.64500427246094,142.8300018310547,142.5850067138672,142.64999389648438,883837
2025-06-13 17:40:00+00:00,142.57000732421875,142.74000549316406,142.3800048828125,142.63999938964844,1095962
2025-06-13 17:45:00+00:00,142.5500030517578,142.6750030517578,142.4949951171875,142.57000732421875,827291
2025-06-13 17:50:00+00:00,142.72000122070312,142.8300018310547,142.5449981689453,142.54539489746094,968244
2025-06-13 17:55:00+00:00,142.7344970703125,142.75,142.59500122070312,142.7281951904297,632382
2025-06-13 18:00:00+00:00,142.52999877929688,142.8498992919922,142.35000610351562,142.74000549316406,1362313
2025-06-13 18:05:00+00:00,142.2449951171875,142.6999969482422,142.19000244140625,142.5399932861328,1472045
2025-06-13 18:10:00+00:00,142.18899536132812,142.3699951171875,142.15499877929688,142.2449951171875,2425157
2025-06-13 18:15:00+00:00,142.02999877929688,142.18519592285156,141.84019470214844,142.18519592285156,2434986
2025-06-13 18:20:00+00:00,141.97000122070312,142.0850067138672,141.85000610351562,142.0386962890625,1305091
2025-06-13 18:25:00+00:00,141.60000610351562,141.9949951171875,141.56500244140625,141.9687957763672,1590715
2025-06-13 18:30:00+00:00,141.2550048828125,141.69000244140625,141.14500427246094,141.58999633789062,2646689
2025-06-13 18:35:00+00:00,141.05889892578125,141.35000610351562,140.88999938964844,141.25999450683594,3016225
2025-06-13 18:40:00+00:00,141.31520080566406,141.3699951171875,140.85499572753906,141.04029846191406,2142860
2025-06-13 18:45:00+00:00,141.1699981689453,141.5449981689453,141.1417999267578,141.31500244140625,1948232
2025-06-13 18:50:00+00:00,141.64869689941406,141.66000366210938,141.14999389648438,141.1699981689453,1660923
2025-06-13 18:55:00+00:00,141.77999877929688,141.77999877929688,141.43870544433594,141.64500427246094,1640085
2025-06-13 19:00:00+00:00,141.6300048828125,141.89500427246094,141.52499389648438,141.77499389648438,1703291
2025-06-13 19:05:00+00:00,141.9300994873047,141.97000122070312,141.61000061035156,141.6300048828125,1654031
2025-06-13 19:10:00+00:00,141.9600067138672,142.0399932861328,141.7447967529297,141.93649291992188,1349148
2025-06-13 19:15:00+00:00,141.85000610351562,142.0800018310547,141.7949981689453,141.96499633789062,1532205
2025-06-13 19:20:00+00:00,141.5500030517578,141.97999572753906,141.5500030517578,141.83999633789062,1741513
2025-06-13 19:25:00+00:00,141.5050048828125,141.60020446777344,141.44000244140625,141.5500030517578,1447524
2025-06-13 19:30:00+00:00,141.60000610351562,141.85000610351562,141.47999572753906,141.5050048828125,4933761
2025-06-13 19:35:00+00:00,141.89500427246094,141.97999572753906,141.57000732421875,141.59500122070312,1714751
2025-06-13 19:40:00+00:00,141.5883026123047,142.0,141.57350158691406,141.88999938964844,1706113
2025-06-13 19:45:00+00:00,141.79989624023438,141.9199981689453,141.4600067138672,141.5800018310547,2243901
2025-06-13 19:50:00+00:00,141.7100067138672,141.9499969482422,141.52000427246094,141.80999755859375,3544222
2025-06-13 19:55:00+00:00,141.9600067138672,141.99000549316406,141.66000366210938,141.6999969482422,6827843
2025-06-16 13:30:00+00:00,143.9499969482422,144.3199005126953,143.20010375976562,143.34500122070312,11711253
2025-06-16 13:35:00+00:00,144.01499938964844,144.09500122070312,143.5,143.94000244140625,4005466
2025-06-16 13:40:00+00:00,143.76499938964844,144.0399932861328,143.69000244140625,144.0050048828125,3044305
2025-06-16 13:45:00+00:00,144.0500030517578,144.07000732421875,143.67999267578125,143.77000427246094,4029879
2025-06-16 13:50:00+00:00,144.25999450683594,144.39010620117188,143.89500427246094,144.05999755859375,3072990
2025-06-16 13:55:00+00:00,144.72999572753906,144.7696990966797,144.2550048828125,144.26499938964844,4348953
2025-06-16 14:00:00+00:00,144.55999755859375,144.88999938964844,144.4499969482422,144.73800659179688,2951250
2025-06-16 14:05:00+00:00,144.23500061035156,144.66000366210938,144.19000244140625,144.55999755859375,2879706
2025-06-16 14:10:00+00:00,144.50999450683594,144.65499877929688,144.22000122070312,144.22999572753906,3427678
2025-06-16 14:15:00+00:00,144.57859802246094,144.6999969482422,144.3800048828125,144.5,1826369
2025-06-16 14:20:00+00:00,144.36129760742188,144.61000061035156,144.25,144.5800018310547,1783017
2025-06-16 14:25:00+00:00,144.47999572753906,144.5,144.27999877929688,144.36000061035156,1775869
2025-06-16 14:30:00+00:00,144.66000366210938,144.66000366210938,144.33999633789062,144.47500610351562,1711818
2025-06-16 14:35:00+00:00,144.47999572753906,144.74000549316406,144.4199981689453,144.66000366210938,1921862
2025-06-16 14:40:00+00:00,144.5,144.64999389648438,144.36000061035156,144.47999572753906,2472106
2025-06-16 14:45:00+00:00,144.24000549316406,144.5500030517578,144.1699981689453,144.5050048828125,1862273
2025-06-16 14:50:00+00:00,144.47000122070312,144.5,144.02000427246094,144.23500061035156,2235722
2025-06-16 14:55:00+00:00,144.75,144.75,144.38999938964844,144.4716033935547,1990371
2025-06-16 15:00:00+00:00,145.3350067138672,145.33999633789062,144.7100067138672,144.7449951171875,10414444
2025-06-16 15:05:00+00:00,145.8489990234375,145.8800048828125,145.3000030517578,145.3350067138672,6183727
2025-06-16 15:10:00+00:00,145.7100067138672,146.1750030517578,145.52000427246094,145.84500122070312,6988387
2025-06-16 15:15:00+00:00,145.9499969482422,145.99000549316406,145.5800018310547,145.7100067138672,2340812
2025-06-16 15:20:00+00:00,145.85360717773438,146.0399932861328,145.67999267578125,145.94000244140625,2103479
2025-06-16 15:25:00+00:00,145.4698028564453,146.0399932861328,145.4199981689453,145.86000061035156,2772671
2025-06-16 15:30:00+00:00,145.9095001220703,145.93499755859375,145.4019012451172,145.4600067138672,1738532
2025-06-16 15:35:00+00:00,145.75999450683594,145.9199981689453,145.6699981689453,145.90870666503906,1395651
2025-06-16 15:40:00+00:00,145.64999389648438,145.8199005126953,145.55999755859375,145.77000427246094,1112348
2025-06-16 15:45:00+00:00,145.65179443359375,145.8000030517578,145.60000610351562,145.64999389648438,993773
2025-06-16 15:50:00+00:00,145.57009887695312,145.72999572753906,145.5399932861328,145.64010620117188,1423170
2025-06-16 15:55:00+00:00,145.4949951171875,145.85000610351562,145.4499969482422,145.5749969482422,1899206
2025-06-16 16:00:00+00:00,145.73500061035156,145.75990295410156,145.4801025390625,145.49929809570312,1150925
2025-06-16 16:05:00+00:00,145.83030700683594,145.88999938964844,145.64999389648438,145.73500061035156,1351334
